Index,Title,Sentiment,Class,Entity1
38,,0.23226666666666662,,Red Bull
38,,0.23226666666666662,,
39,  Eindrapport Mercedes: Weer ongrijpbaar dankzij sublieme innovaties  ,0.2641666666666667,Positive,Mercedes
39,,0.2641666666666667,,
39,,0.2641666666666667,,
40,"  Eindrapport Max Verstappen: Sterk, maar geen wapens voor titelstrijd  ",0.23717948717948717,Positive,Verstappen
40,,0.23717948717948717,,
40,,0.23717948717948717,,
41,"  Podcast-jaaroverzicht (deel 2): Mercedes superieur, Verstappen sterker  ",0.07285984848484849,Neutral,Verstappen
41,,0.07285984848484849,,Mercedes
41,,0.07285984848484849,,
42,  Seidl: Noodzaak om updates naar voren te halen heeft ons geholpen  ,0.28100490196078437,Positive,
42,,0.28100490196078437,,
42,,0.28100490196078437,,
43,  Eindrapport Alex Albon: Gewogen en (vooralsnog) te licht bevonden  ,0.04338709677419356,Neutral,Albon
43,,0.04338709677419356,,
43,,0.04338709677419356,,
44,  Hamilton vindt overwinning Turkije zijn beste prestatie in 2020  ,0.16071428571428573,Positive,Hamilton
44,,0.16071428571428573,,
44,,0.16071428571428573,,
45,"  Eindrapport Red Bull: Hoge verwachtingen gecreëerd, niet waargemaakt  ",0.19638888888888886,Positive,Red Bull
45,,0.19638888888888886,,
45,,0.19638888888888886,,
46,  Interview Marko: Waarom Perez en wat verwacht Red Bull van hem?  ,0.20232843137254902,Positive,Perez
46,,0.20232843137254902,,Red Bull
46,,0.20232843137254902,,
47,  ‘Schumacher zou erg onder de indruk zijn van Hamilton’  ,0.3136410256410257,Positive,Hamilton
47,,0.3136410256410257,,
47,,0.3136410256410257,,
48,  Eindrapport Carlos Sainz: Klaar voor strijd met de kroonprins  ,0.11121212121212122,Neutral,Sainz
48,,0.11121212121212122,,
48,,0.11121212121212122,,
49,  Eindrapport Lando Norris: Meer dan een lolbroek  ,0.20418650793650792,Positive,Norris
49,,0.20418650793650792,,
49,,0.20418650793650792,,
50,  Williams moet ‘flink investeren’ om team er bovenop te krijgen  ,0.14606060606060606,Neutral,Williams
50,,0.14606060606060606,,
50,,0.14606060606060606,,
51,  Interview Marko: Red Bull op termijn met eigen motor in Formule 1?  ,0.13959770114942527,Neutral,Red Bull
51,,0.13959770114942527,,
51,,0.13959770114942527,,
52,  Eindrapport McLaren: De magere jaren zijn definitief voorbij  ,0.10666666666666666,Neutral,McLaren
52,,0.10666666666666666,,
52,,0.10666666666666666,,
53,  VIDEO: Hamilton blikt terug op het bijzondere F1-seizoen 2020  ,0.55,Positive,Hamilton
53,,0.55,,
53,,0.55,,
54,  Eindrapport Sergio Perez: Racewinnaar eindelijk op waarde geschat  ,0.23654471544715452,Positive,Perez
54,,0.23654471544715452,,
54,,0.23654471544715452,,
55,  Horner ziet weinig in introductie van geplande F1-biobrandstof E10  ,0.08380952380952382,Neutral,
55,,0.08380952380952382,,
55,,0.08380952380952382,,
56,  Russell bespreekt wat hij van Mercedes-invalbeurt heeft geleerd  ,0.02450980392156863,Neutral,Russell
56,,0.02450980392156863,,Mercedes
56,,0.02450980392156863,,
57,  Marko legt uit waarom Albon het veld moet ruimen bij Red Bull  ,0.053353174603174604,Neutral,Albon
57,,0.053353174603174604,,Red Bull
57,,0.053353174603174604,,
58,"  Eindrapport Lance Stroll: Geen natuurtalent, wel een harde werker  ",0.2515517241379311,Positive,Stroll
58,,0.2515517241379311,,
58,,0.2515517241379311,,
59,  Mercedes: F1-auto's begin 2021 zeker langzamer dan afgelopen jaar  ,0.13691358024691358,Neutral,Mercedes
59,,0.13691358024691358,,
59,,0.13691358024691358,,
