Index,Title,Link 
52,  F1 GP Sakhir uitslag kwalificatie: Bottas houdt Russell af  ,https://nl.motorsport.com/f1/news/f1-gp-sakhir-uitslag-kwalificatie-bottas-pole/4921899/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
53,  Live: Kwalificatie F1 Sakhir GP - Kan Verstappen gooi naar pole doen?  ,https://nl.motorsport.com/f1/news/liveblog-kwalificatie-f1-grand-prix-van-sakhir/4921791/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
54,  Wolff: Prestaties Russell hebben geen invloed op contract Hamilton  ,https://nl.motorsport.com/f1/news/toto-wolff-george-russell-prestaties-f1-contract-lewis-hamilton/4921769/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
55,  Volledige uitslag derde training F1 Grand Prix van Sakhir  ,https://nl.motorsport.com/f1/news/volledige-uitslag-derde-training-f1-grand-prix-sakhir/4921703/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
56,  Verstappen toont spierballen in laatste training Sakhir GP  ,https://nl.motorsport.com/f1/news/verslag-derde-training-f1-grand-prix-sakhir-max-verstappen-snelste-tijd/4921704/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
57,"  Williams: ""Russell laat zien dat we juiste keuze hebben gemaakt""  ",https://nl.motorsport.com/f1/news/williams-george-russell-invaller-mercedes-lewis-hamilton-corona/4921665/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
58,  Lees terug - Liveblog VT3 van Grand Prix van Sakhir  ,https://nl.motorsport.com/f1/news/live-verslag-derde-vrije-training-gp-sakhir/4921694/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
59,  Mercedes ontkent dat Sakhir GP 'shootout' is voor zitje in 2022  ,https://nl.motorsport.com/f1/news/mercedes-gp-sakhir-geen-shootout-george-russell-valtteri-bottas/4921636/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
60,  Grosjean doet zijn verhaal: 28 lange seconden in de inferno  ,https://nl.motorsport.com/f1/news/grosjean-doet-het-verhaal-van-hoe-hij-uit-de-haas-ontsnapte/4921050/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
61,  Renault: Klachten Racing Point over test Alonso zijn ‘hypocriet’  ,https://nl.motorsport.com/f1/news/cyril-abiteboul-weerlegt-kritiek-racing-point-test-alonso-abu-dhabi/4921530/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
62,"  Schumi-fan Vettel: ""Wil Mick volgend jaar zoveel mogelijk helpen""  ",https://nl.motorsport.com/f1/news/sebastian-vettel-fan-michael-schumacher-mick-haas-helpen/4921078/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
63,  Verstappen oordeelt hard over circuit: “Slaat helemaal nergens op”  ,https://nl.motorsport.com/f1/news/max-verstappen-sakhir-grand-prix-outer-circuit-kritiek-ziggo-sport/4921366/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
64,"  Formule 1 Grand Prix van Sakhir – Starttijd, welke zender en meer  ",https://nl.motorsport.com/f1/news/grand-prix-sakhir-waar-te-zien-starttijd-meer/4920174/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
0,  Sainz: 'Outer circuit' Bahrein op de grens van wat gevaarlijk is  ,https://nl.motorsport.com/f1/news/carlos-sainz-outer-circuit-bahrein-gevaarlijk-vrije-training/4921336/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
1,  Wolff: Nog niet duidelijk of Hamilton in Abu Dhabi wel kan rijden  ,https://nl.motorsport.com/f1/news/lewis-hamilton-corona-deelname-gp-abu-dhabi-onzeker-mercedes/4921185/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
2,"  Russell blijft nuchter na sterk debuut: ""Dit zegt nog maar weinig""  ",https://nl.motorsport.com/f1/news/george-russell-mercedes-gp-sakhir-vrijdag-trainingen-reactie/4921308/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
3,"  Verstappen niet te spreken over outer circuit: ""Niet wat je wilt""  ",https://nl.motorsport.com/f1/news/max-verstappen-red-bull-sakhir-gp-vrije-training-reactie/4921263/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
4,  Volledige uitslag tweede training F1 Grand Prix van Sakhir  ,https://nl.motorsport.com/f1/news/volledige-uitslag-tweede-training-f1-grand-prix-van-sakhir/4921099/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
5,"  Russell ook snelste in tweede training Sakhir, Verstappen tweede  ",https://nl.motorsport.com/f1/news/verslag-tweede-training-f1-grand-prix-sakhir-george-russell-snelste/4921202/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
6,"  Horner na Albon-opmerking Verstappen: ""Is geen enkel probleem""  ",https://nl.motorsport.com/f1/news/christian-horner-max-verstappen-commentaar-alexander-albon/4921217/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
7,"  Wolff begrijpt onvrede Vandoorne: ""Was een moeilijke beslissing""  ",https://nl.motorsport.com/f1/news/wolff-onvrede-vandoorne-moeilijke-beslissing-russell-hamilton/4921177/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
8,  Lees terug: F1 Grand Prix van Sakhir - tweede vrije training  ,https://nl.motorsport.com/f1/news/live-f1-grand-prix-sakhir-tweede-vrije-training/4921191/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
9,  Horner: Albon kan niet terug naar AlphaTauri voor F1-seizoen 2021  ,https://nl.motorsport.com/f1/news/christian-horner-red-bull-persconferentie-alexander-albon/4921094/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
10,  Russell zet de toon tijdens eerste training Grand Prix van Sakhir  ,https://nl.motorsport.com/f1/news/verslag-eerste-training-f1-grand-prix-sakhir-george-russell-snelste/4921025/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
11,  Volledige uitslag eerste training F1 Grand Prix van Sakhir  ,https://nl.motorsport.com/f1/news/volledige-uitslag-eerste-training-f1-grand-prix-van-sakhir/4921083/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
17,  Ferrari laat technisch kopstuk Resta vertrekken naar Haas  ,https://nl.motorsport.com/f1/news/ferrari-chassis-simone-resta-vertrek-haas-mick-schumacher/4921005/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
18,  Lees terug: Liveblog VT1 van de Grand Prix van Sakhir  ,https://nl.motorsport.com/f1/news/liveblog-vt1-grand-prix-van-sakhir/4920998/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
19,  Aitken contacteerde Williams zelf: 'Was ongeduldig'  ,https://nl.motorsport.com/f1/news/jack-aitken-reactie-contact-williams-bahrein/4920889/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
20,"  Verstappen verwacht Russell vooraan: ""Laten zien hoe goed hij is""  ",https://nl.motorsport.com/f1/news/max-verstappen-george-russell-mercedes-sakhir-gp-invaller/4920707/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
21,  Liveblog: Dit betaalt de familie Mazepin voor F1-stoeltje Haas  ,https://nl.motorsport.com/f1/news/liveblog-vrijdag-4-december/4920774/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
22,  VIDEO: Alles wat je moet weten over het 'outer circuit' in Bahrein  ,https://nl.motorsport.com/f1/news/video-f1-bahrein-outer-circuit-oval-voorbeschouwing-preview/4920335/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
23,  FIA houdt vast aan strikte regels voor kwalificatie Sakhir GP  ,https://nl.motorsport.com/f1/news/fia-geen-versoepeling-regels-hinderen-kwalificatie-sakhir/4920448/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
24,"  Kwalificatie F1 Grand Prix van Sakhir – Starttijd, welke zender en meer  ",https://nl.motorsport.com/f1/news/f1-kwalificatie-grand-prix-sakhir-tijd-waar-te-zien-zender/4919792/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
25,  Ferrari maakt werk van inzet Sainz bij test na GP Abu Dhabi  ,https://nl.motorsport.com/f1/news/ferrari-inzet-carlos-sainz-young-driver-test-abu-dhabi/4920670/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
26,"  Verstappen: ""Had Vandoorne deze F1-kans bij Mercedes wel gegund""  ",https://nl.motorsport.com/f1/news/max-verstappen-sakhir-gp-stoffel-vandoorne-mercedes-hamilton-corona/4920597/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
27,  Ricciardo bespreekt vele herhalingen crash Grosjean met F1-top  ,https://nl.motorsport.com/f1/news/daniel-ricciardo-crash-romain-grosjean-tv-herhalingen-f1-bazen/4920651/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
28,  Verstappen tegen Mercedes-invaller Russell: “Geniet ervan”  ,https://nl.motorsport.com/f1/news/max-verstappen-sakhir-grand-prix-persconferentie-advies-george-russell/4920419/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
29,"  Bottas erkent: ""Zie er niet goed uit als Russell mij verslaat""  ",https://nl.motorsport.com/f1/news/valtteri-bottas-geen-druk-teamgenoot-george-russell-sakhir/4920570/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
30,"  Vandoorne: ""Respecteer keuze van Mercedes, maar het doet wel pijn""  ",https://nl.motorsport.com/f1/news/stoffel-vandoorne-mercedes-teleurstelling-sakhir-gp-hamilton-corona/4920484/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
31,"  Russell na Mercedes-oproep om twee uur 's nachts: ""Voel geen druk""  ",https://nl.motorsport.com/f1/news/george-russell-mercedes-sakhir-gp-persconferentie-hamilton/4920423/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
32,  FIA past circuit Bahrein aan naar aanleiding van crash Grosjean  ,https://nl.motorsport.com/f1/news/fia-aanpassingen-bahrain-international-circuit-bandenstapels-kerbstones/4920317/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
33,  Renault zet Alonso en Zhou in tijdens test in Abu Dhabi  ,https://nl.motorsport.com/f1/news/fernando-alonso-guanyu-zhou-test-renault-abu-dhabi/4920302/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
34,  GPUpdate Podcast: Moedig McLaren op weg naar P3 in kampioenschap  ,https://nl.motorsport.com/f1/news/gpupdate-f1-podcast-mclaren-gp-bahrein/4920058/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
35,  Weerbericht F1 Grand Prix van Sakhir: Droge nachtrace voorspeld  ,https://nl.motorsport.com/f1/news/weerbericht-f1-grand-prix-sakhir-droge-nachtrace/4920201/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
36,  Ferrari ziet geen probleem in uitstellen F1-promotie eigen talenten  ,https://nl.motorsport.com/f1/news/ferrari-ziet-geen-probleem-in-uitstellen-f1-promotie-eigen-talenten/4919488/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
37,"  VIDEO: Verstappen over televisie: ""Drive to Survive is fake""  ",https://nl.motorsport.com/f1/news/video-max-verstappen-edwin-evers-drive-to-survive/4919975/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
38,  Preview GP Sakhir: Gladiatoren stappen weer in voor opmaat  ,https://nl.motorsport.com/f1/news/preview-gp-sakhir-gladiatoren-stappen-weer-in-voor-opmaat/4919511/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
39,  Wie is Jack Aitken? Dit is de vervanger van Russell bij Williams  ,https://nl.motorsport.com/f1/news/wie-is-jack-aitken-vervanger-george-russell-williams/4919864/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
40,  Verstappen komt terug op opvallende uitspraken na crash Grosjean  ,https://nl.motorsport.com/f1/news/preview-max-verstappen-red-bull-racing-gp-sakhir/4919867/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
41,  Wie is Pietro Fittipaldi? Dit is de vervanger van Grosjean bij Haas F1  ,https://nl.motorsport.com/f1/news/wie-is-pietro-fittipaldi-vervanger-romain-grosjean-haas-f1/4919852/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
42,  Exclusief avondje met Verstappen: boek nu je tickets voor 17 december  ,https://nl.motorsport.com/f1/news/avond-met-max-verstappen-red-bull-racing-event-tickets/4919762/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
43,  McLaren wil kritische blik FIA op overstekende marshal in Bahrein  ,https://nl.motorsport.com/f1/news/mclaren-onderzoek-overstekende-marshal-bahrein-lando-norris/4919215/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
44,  Grosjean ontslagen uit ziekenhuis na behandeling aan brandwonden  ,https://nl.motorsport.com/f1/news/romain-grosjean-ontslagen-ziekenhuis-behandeling-brandwonden/4919686/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
45,  Officieel: Mick Schumacher promoveert naar F1 en stapt in bij Haas  ,https://nl.motorsport.com/f1/news/mick-schumacher-f1-2021-haas-officieel-debuut/4895150/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
46,"  Officieel: Russell vervangt Hamilton bij Mercedes, F1-debuut Aitken  ",https://nl.motorsport.com/f1/news/russell-vervangt-hamilton-mercedes-sakhir/4919631/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
47,  Uitgelegd: Hoe Grosjean zijn zware F1-crash in Bahrein kon overleven  ,https://nl.motorsport.com/f1/news/romain-grosjean-crash-gp-bahrein-halo-uitleg-overleven/4918972/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
48,"  Teleurstelling groot bij Hamilton: ""Tien dagen in quarantaine""  ",https://nl.motorsport.com/f1/news/teleurstelling-groot-bij-hamilton-tien-dagen-in-quarantaine/4919363/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
49,  GPUpdate Podcast: Wijst Mercedes alsnog Red Bull's motorenplan af?  ,https://nl.motorsport.com/f1/news/motor-red-bull-honda-2021-mercedes-bevriezing/4918921/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
50,  Eerste interview Grosjean: 'Heb de dood in de ogen gekeken'  ,https://nl.motorsport.com/f1/news/grosjean-eerste-interview-crash-bahrein/4919325/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
51,  Steiner: Grosjean mikt op terugkeer bij Haas in Abu Dhabi  ,https://nl.motorsport.com/f1/news/guenther-steiner-romain-grosjean-terugkeer-haas-abu-dhabi/4919272/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
52,  Wie kan Lewis Hamilton vervangen tijdens de GP van Sakhir?  ,https://nl.motorsport.com/f1/news/wie-kan-lewis-hamilton-vervangen-tijdens-de-gp-van-sakhir/4919165/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
53,  Hoe Hamilton - tevergeefs - probeerde corona buiten de deur te houden  ,https://nl.motorsport.com/f1/news/lewis-hamilton-corona-besmetting-maatregelen-isolatie/4919158/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
54,"  Hamilton test positief op corona, mist Sakhir Grand Prix  ",https://nl.motorsport.com/f1/news/lewis-hamilton-test-positief-corona-sakhir-grand-prix/4919086/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
55,  Formule 1 tijdschema: Hoe laat begint de Grand Prix van Sakhir?  ,https://nl.motorsport.com/f1/news/formule-1-tijdschema-hoe-laat-begint-f1-gp-sakhir-starttijd/4918679/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
56,  Verstappen verwacht weinig van Red Bull in Grand Prix van Sakhir  ,https://nl.motorsport.com/f1/news/max-verstappen-peptalk-terugblik-f1-grand-prix-bahrein/4918981/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
57,"  Perez: ""Heb al opties om in 2022 terug te keren in de Formule 1""  ",https://nl.motorsport.com/f1/news/sergio-perez-persconferentie-hoopvol-f1-toekomst-opties-2022/4918934/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
58,  Waarom Mercedes maar drie banden wisselde bij laatste stop Bottas  ,https://nl.motorsport.com/f1/news/waarom-mercedes-maar-drie-banden-wisselde-bij-laatste-stop-bottas/4918942/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
59,  GPUpdate Podcast: Crash Grosjean leek op iets uit lang vervlogen tijden  ,https://nl.motorsport.com/f1/news/podcast-horrorcrash-romain-grosjean-bahrein-grand-prix/4918902/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
60,  Analyse: Winnaars en verliezers F1 Grand Prix van Bahrein  ,https://nl.motorsport.com/f1/news/analyse-winnaars-verliezers-grand-prix-bahrein-grosjean-crash/4918690/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
61,  Ilott vindt geen plekje in Formule 1 voor 2021  ,https://nl.motorsport.com/f1/news/callum-ilott-geen-plek-in-formule-1-2021/4918797/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
62,  Tech: Wat de foto's van de crash van Grosjean ons leren  ,https://nl.motorsport.com/f1/news/wat-de-fotos-van-crash-grosjean-ons-leren/4918735/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
63,  F1-dokter verklaart hoe Grosjean uit brandende auto ontsnapte  ,https://nl.motorsport.com/f1/news/f1-dokter-ontsnapping-romain-grosjean-brandende-auto-bahrein/4918696/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
64,  Haas bevestigt: Fittipaldi vervangt Grosjean voor GP van Sakhir  ,https://nl.motorsport.com/f1/news/pietro-fittipaldi-romain-grosjean-grand-prix-sakhir-haas/4918694/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
0,"  Grosjean herstelt volgens plan, waarschijnlijk dinsdag uit ziekenhuis  ",https://nl.motorsport.com/f1/news/romain-grosjean-crash-bahrein-ziekenhuis-brand-update-haas/4918642/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
1,  Autosportwereld reageert met afgrijzen op ongeluk Grosjean  ,https://nl.motorsport.com/f1/news/f1-social-media-crash-romain-grosjean-bahrein/4918627/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
2,  Internationale media over zware crash van Grosjean in GP Bahrein  ,https://nl.motorsport.com/f1/news/internationale-media-crash-romain-grosjean-gp-bahrein-haas/4918533/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
3,  Horner: Red Bull beslist pas na laatste race over tweede rijder  ,https://nl.motorsport.com/f1/news/red-bull-racing-tweede-rijder-2021-teamgenoot-max-verstappen-christian-horner/4918619/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
4,"  Perez relativeert uitvalbeurt: ""Alles in perspectief zien""  ",https://nl.motorsport.com/f1/news/sergio-perez-uitvalbeurt-bahrein-in-perspectief-crash-romain-grosjean/4918588/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
5,  Lees terug: Liveblog van maandag 30 november  ,https://nl.motorsport.com/f1/news/liveblog-maandag-30-november-2020/4918598/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
6,  Stuur je F1-vraag in naar de GPUpdate Podcast en win McLaren-goodies  ,https://nl.motorsport.com/f1/news/f1-vraag-gpupdate-podcast-experts/4912453/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
7,"  Vettel bezorgd: ""Vangrails zouden zo niet mogen splijten""  ",https://nl.motorsport.com/f1/news/vettel-kwaad-vangrails-grosjean-crash-bahrein/4918395/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
8,  Ricciardo noemt vele herhalingen van crash Grosjean ‘walgelijk’  ,https://nl.motorsport.com/f1/news/daniel-ricciardo-herhalingen-crash-romain-grosjean-walgelijk/4918529/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
9,"  Kvyat: ""Was eerst nog boos op Grosjean, maar schrok daarna enorm""  ",https://nl.motorsport.com/f1/news/daniil-kvyat-romain-grosjean-crash-gp-bahrein-brand/4918415/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
10,"  Grosjean stuurt videoboodschap vanuit ziekenhuisbed, looft halo  ",https://nl.motorsport.com/f1/news/romain-grosjean-videoboodschap-ziekenhuisbed-crash-bahrein-halo/4918511/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
11,"  Verstappen: ""Was eerst kritisch, maar halo heeft een leven gered""  ",https://nl.motorsport.com/f1/news/max-verstappen-halo-leven-gered-romain-grosjean-crash-bahrein/4918497/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formule+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
