Index,Title,Link
23,"  Sainz blickt auf McLaren-Jahre zurück: ""Mehr denn je Spaß am Rennfahren""  ",https://de.motorsport.com/f1/news/sainz-blickt-auf-mclaren-jahre-zurueck-mehr-denn-je-spass-am-rennfahren-21010608/4937006/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
24,  Möglichen Sieg verloren: Wie Stroll sein Istanbul-Rennen im Nachhinein sieht  ,https://de.motorsport.com/f1/news/moeglichen-sieg-verloren-wie-stroll-sein-istanbul-rennen-im-nachhinein-sieht-21010607/4936959/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
25,"  Russell: Durch Rad-an-Rad-Duelle mit Vettel ""drastisch verbessert""  ",https://de.motorsport.com/f1/news/russell-durch-rad-an-rad-duelle-mit-vettel-drastisch-verbessert-21010603/4936794/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
26,  Verstappen: Probleme mit dem RB16 in den Medien oft dramatisiert  ,https://de.motorsport.com/f1/news/verstappen-probleme-mit-dem-rb16-in-den-medien-oft-dramatisiert-21010602/4936753/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
27,  Fahrerkleidung in der Formel 1: So überlebte Grosjean den Bahrain-Crash  ,https://de.motorsport.com/f1/news/fahrerkleidung-in-der-formel-1-so-ueberlebte-grosjean-den-bahrain-crash-21010601/4936735/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
28,  Zak Brown: Wie McLaren mit Carlos Sainz umgegangen ist  ,https://de.motorsport.com/f1/news/zak-brown-wie-mclaren-mit-carlos-sainz-umgegangen-ist-21010506/4936268/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
34,"  AlphaTauri: Mehr Punkte als je zuvor, aber trotzdem nur WM-Siebter  ",https://de.motorsport.com/f1/news/alphatauri-mehr-punkte-als-je-zuvor-aber-trotzdem-nur-wm-siebter-21010406/4935823/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
35,  Romain Grosjean erklärt: Darum habe ich Kwjat nicht gesehen  ,https://de.motorsport.com/f1/news/romain-grosjean-erklaert-darum-habe-ich-kwjat-nicht-gesehen-21010403/4935733/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
36,"  Nico Rosberg besorgt: Klimakrise die ""größte Bedrohung für die Menschheit""  ",https://de.motorsport.com/f1/news/nico-rosberg-besorgt-klimakrise-die-groesste-bedrohung-fuer-die-menschheit-20123105/4933850/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
37,  Queen macht es offiziell: Lewis Hamilton ist jetzt ein Sir!  ,https://de.motorsport.com/f1/news/queen-macht-es-offiziell-lewis-hamilton-ist-jetzt-ein-sir-20123103/4933766/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
38,  Programm für Silvester: Video-Jahresrückblick mit Surer & Wurz  ,https://de.motorsport.com/f1/news/programm-fuer-silvester-video-jahresrueckblick-mit-surer-wurz-20123102/4933755/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
39,"  Toto Wolff: Neues Motorenreglement bis Mitte 2022 ist ""machbar""  ",https://de.motorsport.com/f1/news/toto-wolff-neues-motorenreglement-bis-mitte-2022-ist-machbar-20123101/4933751/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
40,  McLaren-Bromance: Sainz und Norris über das Geheimnis ihrer Freundschaft  ,https://de.motorsport.com/f1/news/mclaren-bromance-sainz-und-norris-ueber-das-geheimnis-ihrer-freundschaft-20123005/4933304/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
41,"  Helmut Marko exklusiv (3/3): Bottas ist in Bahrain ""Mist zusammengefahren""  ",https://de.motorsport.com/f1/news/helmut-marko-exklusiv-33-warum-george-russell-kein-thema-war-20123001/4933084/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
42,"  Helmut Marko über Daniil Kwjat: ""Kein Thema mehr"" für Red Bull  ",https://de.motorsport.com/f1/news/helmut-marko-ueber-daniil-kwjat-kein-thema-mehr-fuer-red-bull-20122905/4932665/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
43,  Jos Verstappen: Le-Mans-Start mit Max nur wenn ich gut genug bin  ,https://de.motorsport.com/f1/news/jos-verstappen-le-mans-start-mit-max-nur-wenn-ich-gut-genug-bin-20122904/4932622/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
44,  Andreas Seidl: Warum 2020 für McLaren doppelt anstrengend war  ,https://de.motorsport.com/f1/news/andreas-seidl-warum-2020-fuer-mclaren-doppelt-anstrengend-war-20122903/4932600/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
45,  Sebastian Vettel: Die Welt sollte mehr auf Greta Thunberg hören  ,https://de.motorsport.com/f1/news/sebastian-vettel-die-welt-sollte-mehr-auf-greta-thunberg-hoeren-20122902/4932550/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
51,  Charles Leclerc: 2020 war meine bisher beste Saison in der Formel 1  ,https://de.motorsport.com/f1/news/charles-leclerc-2020-war-meine-bisher-beste-saison-in-der-formel-1-20122809/4932377/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
